Time	Channel A
(us)	(mV)

0.00000000	-122.19000000
0.04000000	-89.84650000
0.08000000	-82.65633000
0.12000000	-62.89254000
0.16000000	-59.29746000
0.20000000	-44.92325000
0.24000000	-39.52757000
0.28000000	-35.93859000
0.32000000	-32.34352000
0.36000000	-32.34352000
0.40000000	-35.93859000
0.44000000	-41.32816000
0.48000000	-48.51222000
0.52000000	-53.90789000
0.56000000	-59.29746000
0.60000000	-53.90789000
0.64000000	-46.71774000
0.68000000	-32.34352000
0.72000000	-21.55827000
0.76000000	-10.77914000
0.80000000	0.00000000
0.83999999	10.77914000
0.87999999	21.55827000
0.91999999	32.34352000
0.95999999	35.93859000
0.99999999	41.32816000
1.03999999	37.73308000
1.07999999	43.12265000
1.11999999	46.71774000
1.15999999	62.89254000
1.19999999	88.04590000
1.23999999	111.41090000
1.27999999	122.19000000
1.31999999	106.01520000
1.35999999	95.23605000
1.39999999	91.64098000
1.43999999	86.25141000
1.47999999	77.26676000
1.51999999	71.87719000
1.55999999	77.26676000
1.59999999	84.45692000
1.63999999	79.06125000
1.67999999	59.29746000
1.71999999	43.12265000
1.75999999	37.73308000
1.79999999	23.35887000
1.83999999	-3.58897700
1.87999999	-37.73308000
1.91999999	-64.68703000
1.95999999	-79.06125000
1.99999999	-86.25141000
2.03999999	-106.01520000
2.07999999	-140.15930000
2.11999999	-111.41090000
2.15999999	-88.04590000
2.19999999	-62.89254000
2.23999999	-71.87719000
2.27999999	-64.68703000
2.31999999	-55.70238000
2.35999999	-34.13800000
2.39999999	-26.95395000
2.43999999	-25.15336000
2.47999998	-28.74844000
2.51999998	-32.34352000
2.55999998	-37.73308000
2.59999998	-46.71774000
2.63999998	-52.10730000
2.67999998	-57.50298000
2.71999998	-53.90789000
2.75999998	-46.71774000
2.79999998	-39.52757000
2.83999998	-37.73308000
2.87999998	-28.74844000
2.91999998	-21.55827000
2.95999998	-10.77914000
2.99999998	3.58897700
3.03999998	17.96930000
3.07999998	30.54292000
3.11999998	43.12265000
3.15999998	52.10730000
3.19999998	61.09195000
3.23999998	64.68703000
3.27999998	68.28211000
3.31999998	71.87719000
3.35999998	73.67168000
3.39999998	71.87719000
3.43999998	68.28211000
3.47999998	62.89254000
3.51999998	61.09195000
3.55999998	61.09195000
3.59999998	59.29746000
3.63999998	55.70238000
3.67999998	50.31281000
3.71999998	43.12265000
3.75999998	35.93859000
3.79999998	28.74844000
3.83999998	23.35887000
3.87999998	21.55827000
3.91999998	23.35887000
3.95999998	23.35887000
3.99999998	26.95395000
4.03999998	26.95395000
4.07999998	26.95395000
4.11999997	26.95395000
4.15999997	28.74844000
4.19999997	28.74844000
4.23999997	28.74844000
4.27999997	25.15336000
4.31999997	21.55827000
4.35999997	16.16870000
4.39999997	10.77914000
4.43999997	3.58897700
4.47999997	0.00000000
4.51999997	-3.58897700
4.55999997	-7.18405700
4.59999997	-8.98464900
4.63999997	-10.77914000
4.67999997	-10.77914000
4.71999997	-12.57363000
4.75999997	-14.37422000
4.79999997	-14.37422000
4.83999997	-17.96930000
4.87999997	-21.55827000
4.91999997	-25.15336000
4.95999997	-28.74844000
4.99999997	-28.74844000
5.03999997	-28.74844000
5.07999997	-26.95395000
5.11999997	-21.55827000
5.15999997	-17.96930000
5.19999997	-14.37422000
5.23999997	-12.57363000
5.27999997	-10.77914000
5.31999997	-10.77914000
5.35999997	-10.77914000
5.39999997	-10.77914000
5.43999997	-10.77914000
5.47999997	-10.77914000
5.51999997	-8.98464900
5.55999997	-8.98464900
5.59999997	-7.18405700
5.63999997	-5.38956800
5.67999997	-3.58897700
5.71999997	0.00000000
5.75999996	3.58897700
5.79999996	7.18405700
5.83999996	8.98464900
5.87999996	10.77914000
5.91999996	12.57363000
5.95999996	12.57363000
5.99999996	14.37422000
6.03999996	14.37422000
6.07999996	16.16870000
6.11999996	16.16870000
6.15999996	16.16870000
6.19999996	16.16870000
6.23999996	17.96930000
6.27999996	19.76379000
6.31999996	21.55827000
6.35999996	21.55827000
6.39999996	19.76379000
6.43999996	19.76379000
6.47999996	17.96930000
6.51999996	17.96930000
6.55999996	14.37422000
6.59999996	12.57363000
6.63999996	14.37422000
6.67999996	14.37422000
6.71999996	12.57363000
6.75999996	10.77914000
6.79999996	10.77914000
6.83999996	8.98464900
6.87999996	7.18405700
6.91999996	5.38956800
6.95999996	3.58897700
6.99999996	3.58897700
7.03999996	1.79448800
7.07999996	0.00000000
7.11999996	0.00000000
7.15999996	-3.58897700
7.19999996	-3.58897700
7.23999996	-5.38956800
7.27999996	-7.18405700
7.31999996	-8.98464900
7.35999996	-10.77914000
7.39999996	-10.77914000
7.43999995	-8.98464900
7.47999995	-19.76379000
7.51999995	-21.55827000
7.55999995	-10.77914000
7.59999995	-7.18405700
7.63999995	-14.37422000
7.67999995	-19.76379000
7.71999995	-17.96930000
7.75999995	-14.37422000
7.79999995	-14.37422000
7.83999995	-16.16870000
7.87999995	-14.37422000
7.91999995	-12.57363000
7.95999995	-14.37422000
7.99999995	-12.57363000
8.03999995	-10.77914000
8.07999995	-10.77914000
8.11999995	-10.77914000
8.15999995	-8.98464900
8.19999995	-7.18405700
8.23999995	-7.18405700
8.27999995	-7.18405700
8.31999995	-5.38956800
8.35999995	-3.58897700
8.39999995	-3.58897700
8.43999995	-1.79448800
8.47999995	-1.79448800
8.51999995	0.00000000
8.55999995	0.00000000
8.59999995	0.00000000
8.63999995	1.79448800
8.67999995	3.58897700
8.71999995	5.38956800
8.75999995	7.18405700
8.79999995	7.18405700
8.83999995	7.18405700
8.87999995	7.18405700
8.91999995	7.18405700
8.95999995	8.98464900
8.99999995	8.98464900
9.03999995	8.98464900
9.07999994	10.77914000
9.11999994	8.98464900
9.15999994	8.98464900
9.19999994	8.98464900
9.23999994	7.18405700
9.27999994	7.18405700
9.31999994	7.18405700
9.35999994	7.18405700
9.39999994	7.18405700
9.43999994	5.38956800
9.47999994	5.38956800
9.51999994	3.58897700
9.55999994	1.79448800
9.59999994	1.79448800
9.63999994	0.00000000
9.67999994	0.00000000
9.71999994	0.00000000
9.75999994	-1.79448800
9.79999994	-1.79448800
9.83999994	-1.79448800
9.87999994	-3.58897700
9.91999994	-5.38956800
9.95999994	-5.38956800
9.99999994	-7.18405700
10.03999994	-7.18405700
10.07999994	-7.18405700
10.11999994	-7.18405700
10.15999994	-8.98464900
10.19999994	-8.98464900
10.23999994	-8.98464900
10.27999994	-10.77914000
10.31999994	-8.98464900
10.35999994	-10.77914000
10.39999994	-10.77914000
10.43999994	-10.77914000
10.47999994	-8.98464900
10.51999994	-10.77914000
10.55999994	-10.77914000
10.59999994	-7.18405700
10.63999994	-7.18405700
10.67999994	-10.77914000
10.71999993	-8.98464900
10.75999993	-7.18405700
10.79999993	-7.18405700
10.83999993	-7.18405700
10.87999993	-7.18405700
10.91999993	-3.58897700
10.95999993	-3.58897700
10.99999993	-5.38956800
11.03999993	-3.58897700
11.07999993	-1.79448800
11.11999993	-1.79448800
11.15999993	-1.79448800
11.19999993	-1.79448800
11.23999993	0.00000000
11.27999993	0.00000000
11.31999993	0.00000000
11.35999993	1.79448800
11.39999993	0.00000000
11.43999993	1.79448800
11.47999993	3.58897700
11.51999993	3.58897700
11.55999993	3.58897700
11.59999993	3.58897700
11.63999993	5.38956800
11.67999993	3.58897700
11.71999993	3.58897700
11.75999993	3.58897700
11.79999993	3.58897700
11.83999993	3.58897700
11.87999993	3.58897700
11.91999993	3.58897700
11.95999993	3.58897700
11.99999993	3.58897700
12.03999993	1.79448800
12.07999993	1.79448800
12.11999993	1.79448800
12.15999993	1.79448800
12.19999993	1.79448800
12.23999993	0.00000000
12.27999993	0.00000000
12.31999993	0.00000000
12.35999992	-3.58897700
12.39999992	-1.79448800
12.43999992	0.00000000
12.47999992	0.00000000
12.51999992	-1.79448800
12.55999992	-3.58897700
12.59999992	-3.58897700
12.63999992	-3.58897700
12.67999992	-3.58897700
12.71999992	-3.58897700
12.75999992	-3.58897700
12.79999992	-5.38956800
12.83999992	-5.38956800
12.87999992	-7.18405700
12.91999992	-5.38956800
12.95999992	-7.18405700
12.99999992	-7.18405700
13.03999992	-7.18405700
13.07999992	-7.18405700
13.11999992	-7.18405700
13.15999992	-7.18405700
13.19999992	-7.18405700
13.23999992	-7.18405700
13.27999992	-5.38956800
13.31999992	-7.18405700
13.35999992	-5.38956800
13.39999992	-5.38956800
13.43999992	-5.38956800
13.47999992	-5.38956800
13.51999992	-5.38956800
13.55999992	-3.58897700
13.59999992	-3.58897700
13.63999992	-3.58897700
13.67999992	-3.58897700
13.71999992	-1.79448800
13.75999992	-1.79448800
13.79999992	-1.79448800
13.83999992	-1.79448800
13.87999992	0.00000000
13.91999992	-1.79448800
13.95999992	0.00000000
13.99999991	0.00000000
14.03999991	0.00000000
14.07999991	0.00000000
14.11999991	0.00000000
14.15999991	0.00000000
14.19999991	0.00000000
14.23999991	0.00000000
14.27999991	1.79448800
14.31999991	1.79448800
14.35999991	1.79448800
14.39999991	0.00000000
14.43999991	1.79448800
14.47999991	1.79448800
14.51999991	1.79448800
14.55999991	1.79448800
14.59999991	1.79448800
14.63999991	1.79448800
14.67999991	0.00000000
14.71999991	1.79448800
14.75999991	0.00000000
14.79999991	0.00000000
14.83999991	0.00000000
14.87999991	0.00000000
14.91999991	0.00000000
14.95999991	0.00000000
14.99999991	0.00000000
15.03999991	0.00000000
15.07999991	0.00000000
15.11999991	-1.79448800
15.15999991	-1.79448800
15.19999991	-1.79448800
15.23999991	-1.79448800
15.27999991	-1.79448800
15.31999991	-1.79448800
15.35999991	-1.79448800
15.39999991	-1.79448800
15.43999991	-1.79448800
15.47999991	-1.79448800
15.51999991	-3.58897700
15.55999991	-3.58897700
15.59999991	-5.38956800
15.63999990	-3.58897700
15.67999990	-3.58897700
15.71999990	-3.58897700
15.75999990	-5.38956800
15.79999990	-5.38956800
15.83999990	-3.58897700
15.87999990	-3.58897700
15.91999990	-3.58897700
15.95999990	-5.38956800
15.99999990	-5.38956800
16.03999990	-1.79448800
16.07999990	-3.58897700
16.11999990	-3.58897700
16.15999990	-3.58897700
16.19999990	-3.58897700
16.23999990	-1.79448800
16.27999990	-1.79448800
16.31999990	-3.58897700
16.35999990	-1.79448800
16.39999990	-1.79448800
16.43999990	-1.79448800
16.47999990	-1.79448800
16.51999990	-1.79448800
16.55999990	-1.79448800
16.59999990	0.00000000
16.63999990	0.00000000
16.67999990	0.00000000
16.71999990	0.00000000
16.75999990	0.00000000
16.79999990	0.00000000
16.83999990	0.00000000
16.87999990	0.00000000
16.91999990	0.00000000
16.95999990	0.00000000
16.99999990	0.00000000
17.03999990	0.00000000
17.07999990	0.00000000
17.11999990	0.00000000
17.15999990	0.00000000
17.19999990	0.00000000
17.23999990	0.00000000
17.27999989	3.58897700
17.31999989	-1.79448800
17.35999989	-8.98464900
17.39999989	1.79448800
17.43999989	7.18405700
17.47999989	1.79448800
17.51999989	-1.79448800
17.55999989	-3.58897700
17.59999989	1.79448800
17.63999989	0.00000000
17.67999989	-1.79448800
17.71999989	0.00000000
17.75999989	0.00000000
17.79999989	-1.79448800
17.83999989	-1.79448800
17.87999989	-1.79448800
17.91999989	-1.79448800
17.95999989	-3.58897700
17.99999989	-1.79448800
18.03999989	0.00000000
18.07999989	-1.79448800
18.11999989	-1.79448800
18.15999989	-3.58897700
18.19999989	-1.79448800
18.23999989	-1.79448800
18.27999989	-3.58897700
18.31999989	-1.79448800
18.35999989	-1.79448800
18.39999989	-3.58897700
18.43999989	-3.58897700
18.47999989	-1.79448800
18.51999989	-1.79448800
18.55999989	-1.79448800
18.59999989	-1.79448800
18.63999989	-1.79448800
18.67999989	-1.79448800
18.71999989	-3.58897700
18.75999989	-1.79448800
18.79999989	-1.79448800
18.83999989	-1.79448800
18.87999989	-1.79448800
18.91999989	-1.79448800
18.95999988	-1.79448800
18.99999988	-1.79448800
19.03999988	-1.79448800
19.07999988	-1.79448800
19.11999988	-1.79448800
19.15999988	0.00000000
19.19999988	-1.79448800
19.23999988	-1.79448800
19.27999988	0.00000000
19.31999988	0.00000000
19.35999988	-1.79448800
19.39999988	-1.79448800
19.43999988	-1.79448800
19.47999988	-1.79448800
19.51999988	0.00000000
19.55999988	0.00000000
19.59999988	0.00000000
19.63999988	0.00000000
19.67999988	0.00000000
19.71999988	0.00000000
19.75999988	0.00000000
19.79999988	0.00000000
19.83999988	0.00000000
19.87999988	0.00000000
19.91999988	0.00000000
19.95999988	0.00000000
19.99999988	0.00000000
20.03999988	0.00000000
20.07999988	0.00000000
20.11999988	0.00000000
20.15999988	0.00000000
20.19999988	0.00000000
20.23999988	1.79448800
20.27999988	-1.79448800
20.31999988	-1.79448800
20.35999988	0.00000000
20.39999988	0.00000000
20.43999988	-1.79448800
20.47999988	-1.79448800
20.51999988	0.00000000
20.55999988	0.00000000
20.59999987	-1.79448800
20.63999987	-1.79448800
20.67999987	-1.79448800
20.71999987	0.00000000
20.75999987	-1.79448800
20.79999987	-1.79448800
20.83999987	-1.79448800
20.87999987	-1.79448800
20.91999987	-1.79448800
