Time	Channel A
(us)	(V)

0.00000000	-0.00061037
0.04000000	-0.09002960
0.08000000	-0.17960140
0.12000000	-0.26917330
0.16000000	-0.35874510
0.20000000	-0.44831690
0.24000000	-0.53788870
0.28000000	-0.58275090
0.32000000	-0.67232280
0.36000000	-0.71703240
0.40000000	-0.76174200
0.44000000	-0.85131380
0.48000000	-0.89617600
0.52000000	-0.89617600
0.56000000	-0.94088570
0.60000000	-0.98574790
0.64000000	-0.98574790
0.68000000	-0.98574790
0.72000000	-0.94088570
0.76000000	-0.94088570
0.80000000	-0.94088570
0.83999999	-0.89617600
0.87999999	-0.85131380
0.91999999	-0.80660420
0.95999999	-0.71703240
0.99999999	-0.67232280
1.03999999	-0.58275090
1.07999999	-0.53788870
1.11999999	-0.44831690
1.15999999	-0.35874510
1.19999999	-0.26917330
1.23999999	-0.17960140
1.27999999	-0.09002960
1.31999999	-0.00061037
1.35999999	0.08880886
1.39999999	0.17838070
1.43999999	0.26795250
1.47999999	0.35752430
1.51999999	0.44709620
1.55999999	0.58153020
1.59999999	0.71581160
1.63999999	0.89495530
1.67999999	1.16367100
1.71999999	1.43238600
1.75999999	1.79052100
1.79999999	2.14880800
1.83999999	2.46223300
1.87999999	2.68623900
1.91999999	2.86538300
1.95999999	2.95480200
1.99999999	2.95480200
2.03999999	2.82052100
2.07999999	2.64137700
2.11999999	2.28309000
2.15999999	1.88009300
2.19999999	1.43238600
2.23999999	0.89495530
2.27999999	0.40238650
2.31999999	-0.09002960
2.35999999	-0.53788870
2.39999999	-0.98574790
2.43999999	-1.29917300
2.47999998	-1.56788800
2.51999998	-1.74703200
2.55999998	-1.79174200
2.59999998	-1.79174200
2.63999998	-1.74703200
2.67999998	-1.61259800
2.71999998	-1.47831700
2.75999998	-1.29917300
2.79999998	-1.12002900
2.83999998	-0.98574790
2.87999998	-0.89617600
2.91999998	-0.85131380
2.95999998	-0.85131380
2.99999998	-0.89617600
3.03999998	-1.03045700
3.07999998	-1.20960100
3.11999998	-1.43360700
3.15999998	-1.61259800
3.19999998	-1.83660400
3.23999998	-2.10531900
3.27999998	-2.23960100
3.31999998	-2.37388200
3.35999998	-2.41874500
3.39999998	-2.37388200
3.43999998	-2.28431000
3.47999998	-2.06045700
3.51999998	-1.79174200
3.55999998	-1.43360700
3.59999998	-1.07532000
3.63999998	-0.67232280
3.67999998	-0.17960140
3.71999998	0.22324290
3.75999998	0.67110200
3.79999998	1.02923700
3.83999998	1.34281400
3.87999998	1.56666800
