Time,Channel A
(us),(mV)

0.00000000,66.48762000
0.04000000,55.70238000
0.08000000,44.92325000
0.12000000,34.13800000
0.16000000,25.15336000
0.20000000,14.37422000
0.24000000,3.58897700
0.28000000,-7.18405700
0.32000000,-19.76379000
0.36000000,-32.34352000
0.40000000,-46.71774000
0.44000000,-61.09195000
0.48000000,-71.87719000
0.52000000,-80.86184000
0.56000000,-88.04590000
0.60000000,-88.04590000
0.64000000,-86.25141000
0.68000000,-79.06125000
0.72000000,-82.65633000
0.76000000,-86.25141000
0.80000000,-71.87719000
0.83999999,-57.50298000
0.87999999,-53.90789000
0.91999999,-57.50298000
0.95999999,-55.70238000
0.99999999,-50.31281000
1.03999999,-44.92325000
1.07999999,-44.92325000
1.11999999,-43.12265000
1.15999999,-35.93859000
1.19999999,-34.13800000
1.23999999,-28.74844000
1.27999999,-23.35887000
1.31999999,-16.16870000
1.35999999,-10.77914000
1.39999999,-1.79448800
1.43999999,7.18405700
1.47999999,17.96930000
1.51999999,25.15336000
1.55999999,32.34352000
1.59999999,43.12265000
1.63999999,55.70238000
1.67999999,64.68703000
1.71999999,77.26676000
1.75999999,89.84650000
1.79999999,98.83114000
1.83999999,104.22070000
1.87999999,106.01520000
1.91999999,102.42620000
1.95999999,100.62560000
1.99999999,93.44157000
2.03999999,84.45692000
2.07999999,80.86184000
2.11999999,73.67168000
2.15999999,64.68703000
2.19999999,52.10730000
2.23999999,41.32816000
2.27999999,32.34352000
2.31999999,23.35887000
2.35999999,12.57363000
2.39999999,0.00000000
2.43999999,-8.98464900
2.47999998,-21.55827000
2.51999998,-35.93859000
2.55999998,-50.31281000
2.59999998,-64.68703000
2.63999998,-73.67168000
2.67999998,-82.65633000
2.71999998,-86.25141000
2.75999998,-89.84650000
2.79999998,-88.04590000
2.83999998,-84.45692000
2.87999998,-79.06125000
2.91999998,-75.47227000
2.95999998,-70.07660000
2.99999998,-64.68703000
3.03999998,-59.29746000
3.07999998,-59.29746000
3.11999998,-52.10730000
3.15999998,-50.31281000
3.19999998,-48.51222000
3.23999998,-43.12265000
3.27999998,-41.32816000
3.31999998,-37.73308000
3.35999998,-34.13800000
3.39999998,-30.54292000
3.43999998,-23.35887000
3.47999998,-16.16870000
3.51999998,-8.98464900
3.55999998,0.00000000
3.59999998,8.98464900
3.63999998,17.96930000
3.67999998,25.15336000
3.71999998,34.13800000
3.75999998,43.12265000
3.79999998,52.10730000
3.83999998,62.89254000
3.87999998,75.47227000
3.91999998,86.25141000
3.95999998,95.23605000
3.99999998,100.62560000
4.03999998,104.22070000
4.07999998,102.42620000
4.11999997,100.62560000
4.15999997,95.23605000
4.19999997,89.84650000
4.23999997,82.65633000
4.27999997,73.67168000
4.31999997,64.68703000
4.35999997,55.70238000
4.39999997,44.92325000
4.43999997,34.13800000
4.47999997,25.15336000
4.51999997,12.57363000
4.55999997,3.58897700
4.59999997,-7.18405700
4.63999997,-19.76379000
4.67999997,-32.34352000
4.71999997,-46.71774000
4.75999997,-61.09195000
4.79999997,-71.87719000
4.83999997,-80.86184000
4.87999997,-86.25141000
4.91999997,-89.84650000
4.95999997,-89.84650000
4.99999997,-86.25141000
5.03999997,-80.86184000
5.07999997,-73.67168000
5.11999997,-68.28211000
5.15999997,-64.68703000
5.19999997,-59.29746000
5.23999997,-55.70238000
5.27999997,-52.10730000
5.31999997,-50.31281000
5.35999997,-46.71774000
5.39999997,-43.12265000
5.43999997,-43.12265000
5.47999997,-39.52757000
5.51999997,-35.93859000
5.55999997,-30.54292000
5.59999997,-28.74844000
5.63999997,-21.55827000
5.67999997,-12.57363000
5.71999997,-1.79448800
5.75999996,7.18405700
5.79999996,16.16870000
5.83999996,23.35887000
5.87999996,32.34352000
5.91999996,39.52757000
5.95999996,52.10730000
5.99999996,62.89254000
6.03999996,73.67168000
6.07999996,86.25141000
6.11999996,97.03055000
6.15999996,102.42620000
6.19999996,104.22070000
6.23999996,104.22070000
6.27999996,102.42620000
6.31999996,98.83114000
6.35999996,91.64098000
6.39999996,84.45692000
6.43999996,75.47227000
6.47999996,64.68703000
6.51999996,55.70238000
6.55999996,44.92325000
6.59999996,34.13800000
6.63999996,23.35887000
6.67999996,14.37422000
6.71999996,3.58897700
6.75999996,-7.18405700
6.79999996,-19.76379000
6.83999996,-32.34352000
6.87999996,-44.92325000
6.91999996,-59.29746000
6.95999996,-71.87719000
6.99999996,-82.65633000
7.03999996,-86.25141000
7.07999996,-89.84650000
7.11999996,-88.04590000
7.15999996,-84.45692000
7.19999996,-77.26676000
7.23999996,-73.67168000
7.27999996,-73.67168000
7.31999996,-70.07660000
7.35999996,-61.09195000
7.39999996,-53.90789000
7.43999995,-52.10730000
7.47999995,-52.10730000
7.51999995,-50.31281000
7.55999995,-44.92325000
7.59999995,-43.12265000
7.63999995,-41.32816000
7.67999995,-37.73308000
7.71999995,-30.54292000
7.75999995,-25.15336000
7.79999995,-16.16870000
7.83999995,-10.77914000
7.87999995,-1.79448800
7.91999995,5.38956800
7.95999995,16.16870000
7.99999995,25.15336000
8.03999995,32.34352000
8.07999995,41.32816000
8.11999995,50.31281000
8.15999995,61.09195000
8.19999995,71.87719000
8.23999995,84.45692000
8.27999995,95.23605000
8.31999995,102.42620000
8.35999995,106.01520000
8.39999995,104.22070000
8.43999995,102.42620000
8.47999995,97.03055000
8.51999995,91.64098000
8.55999995,84.45692000
8.59999995,77.26676000
8.63999995,68.28211000
8.67999995,57.50298000
8.71999995,48.51222000
8.75999995,35.93859000
8.79999995,28.74844000
8.83999995,28.74844000
8.87999995,37.73308000
8.91999995,30.54292000
8.95999995,5.38956800
8.99999995,-23.35887000
9.03999995,-43.12265000
9.07999994,-68.28211000
9.11999994,-100.62560000
9.15999994,-129.38020000
9.19999994,-138.36480000
9.23999994,-125.78510000
9.27999994,-102.42620000
9.31999994,-91.64098000
9.35999994,-80.86184000
9.39999994,-66.48762000
9.43999994,-50.31281000
9.47999994,-41.32816000
9.51999994,-43.12265000
9.55999994,-50.31281000
9.59999994,-44.92325000
9.63999994,-35.93859000
9.67999994,-32.34352000
9.71999994,-37.73308000
9.75999994,-39.52757000
9.79999994,-35.93859000
9.83999994,-30.54292000
9.87999994,-25.15336000
9.91999994,-23.35887000
9.95999994,-21.55827000
9.99999994,-14.37422000
10.03999994,-8.98464900
10.07999994,-3.58897700
10.11999994,0.00000000
10.15999994,5.38956800
10.19999994,12.57363000
10.23999994,25.15336000
10.27999994,39.52757000
10.31999994,53.90789000
10.35999994,68.28211000
10.39999994,84.45692000
10.43999994,104.22070000
10.47999994,115.00600000
10.51999994,118.59490000
10.55999994,120.39550000
10.59999994,106.01520000
10.63999994,91.64098000
10.67999994,95.23605000
10.71999993,93.44157000
10.75999993,79.06125000
10.79999993,64.68703000
10.83999993,57.50298000
10.87999993,52.10730000
10.91999993,41.32816000
10.95999993,26.95395000
10.99999993,14.37422000
11.03999993,5.38956800
11.07999993,-7.18405700
11.11999993,-21.55827000
11.15999993,-32.34352000
11.19999993,-43.12265000
11.23999993,-57.50298000
11.27999993,-66.48762000
11.31999993,-71.87719000
11.35999993,-79.06125000
11.39999993,-82.65633000
11.43999993,-84.45692000
11.47999993,-82.65633000
11.51999993,-80.86184000
11.55999993,-79.06125000
11.59999993,-71.87719000
11.63999993,-66.48762000
11.67999993,-61.09195000
11.71999993,-59.29746000
11.75999993,-55.70238000
11.79999993,-52.10730000
11.83999993,-50.31281000
11.87999993,-46.71774000
11.91999993,-44.92325000
11.95999993,-41.32816000
11.99999993,-37.73308000
12.03999993,-30.54292000
12.07999993,-30.54292000
12.11999993,-23.35887000
12.15999993,-17.96930000
12.19999993,-10.77914000
12.23999993,-3.58897700
12.27999993,10.77914000
12.31999993,21.55827000
12.35999992,30.54292000
12.39999992,35.93859000
12.43999992,48.51222000
12.47999992,59.29746000
12.51999992,70.07660000
12.55999992,79.06125000
12.59999992,88.04590000
12.63999992,97.03055000
12.67999992,100.62560000
12.71999992,100.62560000
12.75999992,100.62560000
12.79999992,97.03055000
12.83999992,93.44157000
12.87999992,88.04590000
12.91999992,79.06125000
12.95999992,71.87719000
12.99999992,62.89254000
13.03999992,52.10730000
13.07999992,43.12265000
13.11999992,32.34352000
13.15999992,21.55827000
13.19999992,12.57363000
13.23999992,3.58897700
13.27999992,-7.18405700
13.31999992,-19.76379000
13.35999992,-32.34352000
13.39999992,-46.71774000
13.43999992,-59.29746000
13.47999992,-71.87719000
13.51999992,-80.86184000
13.55999992,-86.25141000
13.59999992,-89.84650000
13.63999992,-86.25141000
13.67999992,-84.45692000
13.71999992,-79.06125000
13.75999992,-73.67168000
13.79999992,-70.07660000
13.83999992,-64.68703000
13.87999992,-59.29746000
13.91999992,-57.50298000
13.95999992,-52.10730000
13.99999991,-48.51222000
14.03999991,-46.71774000
14.07999991,-44.92325000
14.11999991,-43.12265000
14.15999991,-39.52757000
14.19999991,-35.93859000
14.23999991,-30.54292000
14.27999991,-23.35887000
14.31999991,-16.16870000
14.35999991,-8.98464900
14.39999991,0.00000000
14.43999991,7.18405700
14.47999991,16.16870000
14.51999991,25.15336000
14.55999991,32.34352000
14.59999991,41.32816000
14.63999991,50.31281000
14.67999991,59.29746000
14.71999991,71.87719000
14.75999991,82.65633000
14.79999991,93.44157000
14.83999991,102.42620000
14.87999991,106.01520000
14.91999991,106.01520000
14.95999991,104.22070000
14.99999991,98.83114000
15.03999991,93.44157000
15.07999991,86.25141000
15.11999991,77.26676000
15.15999991,66.48762000
15.19999991,57.50298000
15.23999991,46.71774000
15.27999991,35.93859000
15.31999991,25.15336000
15.35999991,14.37422000
15.39999991,3.58897700
15.43999991,-7.18405700
15.47999991,-17.96930000
15.51999991,-35.93859000
15.55999991,-44.92325000
15.59999991,-61.09195000
15.63999990,-68.28211000
15.67999990,-79.06125000
15.71999990,-84.45692000
15.75999990,-86.25141000
15.79999990,-84.45692000
15.83999990,-79.06125000
15.87999990,-77.26676000
15.91999990,-71.87719000
15.95999990,-66.48762000
15.99999990,-59.29746000
16.03999990,-55.70238000
16.07999990,-52.10730000
16.11999990,-48.51222000
16.15999990,-44.92325000
16.19999990,-43.12265000
16.23999990,-43.12265000
16.27999990,-39.52757000
16.31999990,-37.73308000
16.35999990,-35.93859000
16.39999990,-30.54292000
16.43999990,-26.95395000
16.47999990,-19.76379000
16.51999990,-14.37422000
16.55999990,-7.18405700
16.59999990,3.58897700
16.63999990,12.57363000
16.67999990,25.15336000
16.71999990,35.93859000
16.75999990,43.12265000
16.79999990,50.31281000
16.83999990,64.68703000
16.87999990,82.65633000
16.91999990,95.23605000
16.95999990,102.42620000
16.99999990,106.01520000
17.03999990,111.41090000
17.07999990,109.61030000
17.11999990,104.22070000
17.15999990,97.03055000
17.19999990,89.84650000
17.23999990,82.65633000
17.27999989,73.67168000
17.31999989,62.89254000
17.35999989,53.90789000
17.39999989,43.12265000
17.43999989,32.34352000
17.47999989,21.55827000
17.51999989,12.57363000
17.55999989,0.00000000
17.59999989,-8.98464900
17.63999989,-21.55827000
17.67999989,-35.93859000
17.71999989,-50.31281000
17.75999989,-62.89254000
17.79999989,-71.87719000
17.83999989,-80.86184000
17.87999989,-86.25141000
17.91999989,-86.25141000
17.95999989,-84.45692000
17.99999989,-80.86184000
18.03999989,-77.26676000
18.07999989,-71.87719000
18.11999989,-68.28211000
18.15999989,-61.09195000
18.19999989,-57.50298000
18.23999989,-53.90789000
18.27999989,-50.31281000
18.31999989,-44.92325000
18.35999989,-46.71774000
18.39999989,-43.12265000
18.43999989,-39.52757000
18.47999989,-37.73308000
18.51999989,-32.34352000
18.55999989,-28.74844000
18.59999989,-21.55827000
18.63999989,-14.37422000
18.67999989,-7.18405700
18.71999989,1.79448800
18.75999989,10.77914000
18.79999989,19.76379000
18.83999989,28.74844000
18.87999989,39.52757000
18.91999989,48.51222000
18.95999988,59.29746000
18.99999988,71.87719000
19.03999988,84.45692000
19.07999988,95.23605000
19.11999988,102.42620000
19.15999988,106.01520000
19.19999988,106.01520000
19.23999988,102.42620000
19.27999988,98.83114000
19.31999988,91.64098000
19.35999988,84.45692000
19.39999988,77.26676000
19.43999988,68.28211000
19.47999988,57.50298000
19.51999988,48.51222000
19.55999988,37.73308000
19.59999988,26.95395000
19.63999988,16.16870000
19.67999988,7.18405700
19.71999988,-3.58897700
19.75999988,-16.16870000
19.79999988,-25.15336000
19.83999988,-34.13800000
19.87999988,-34.13800000
19.91999988,-32.34352000
19.95999988,-53.90789000
19.99999988,-86.25141000
20.03999988,-88.04590000
20.07999988,-89.84650000
20.11999988,-107.81580000
20.15999988,-127.57960000
20.19999988,-125.78510000
20.23999988,-106.01520000
20.27999988,-80.86184000
20.31999988,-64.68703000
20.35999988,-57.50298000
20.39999988,-46.71774000
20.43999988,-28.74844000
20.47999988,-28.74844000
20.51999988,-35.93859000
20.55999988,-34.13800000
20.59999987,-28.74844000
20.63999987,-23.35887000
20.67999987,-21.55827000
20.71999987,-21.55827000
20.75999987,-14.37422000
20.79999987,-7.18405700
20.83999987,0.00000000
20.87999987,10.77914000
20.91999987,17.96930000
