Time	Channel A
(us)	(V)

0.00000000	-0.79482410
0.04000000	-0.86709190
0.08000000	-0.93935970
0.12000000	-1.01162800
0.16000000	-1.08389500
0.20000000	-1.13809600
0.24000000	-1.17416900
0.28000000	-1.22837000
0.32000000	-1.24643700
0.36000000	-1.26450400
0.40000000	-1.26450400
0.44000000	-1.24643700
0.48000000	-1.22837000
0.52000000	-1.17416900
0.56000000	-1.10196200
0.60000000	-1.02969500
0.64000000	-0.93935970
0.68000000	-0.81289100
0.72000000	-0.70448930
0.76000000	-0.57808160
0.80000000	-0.43354590
0.83999999	-0.32514420
0.87999999	-0.18060850
0.91999999	-0.07220680
0.95999999	0.05413984
0.99999999	0.18060850
1.03999999	0.25287640
1.07999999	0.36127810
1.11999999	0.46967990
1.15999999	0.54194770
1.19999999	0.61415450
1.23999999	0.70448930
1.27999999	0.77675710
1.31999999	0.86709190
1.35999999	0.93935970
1.39999999	1.01162800
1.43999999	1.10196200
1.47999999	1.15616300
1.51999999	1.22837000
1.55999999	1.28257100
1.59999999	1.31870500
1.63999999	1.33677200
1.67999999	1.35483900
1.71999999	1.31870500
1.75999999	1.30063800
1.79999999	1.22837000
1.83999999	1.15616300
1.87999999	1.06582800
1.91999999	0.95742670
1.95999999	0.86709190
1.99999999	0.74062320
2.03999999	0.61415450
2.07999999	0.48774680
2.11999999	0.36127810
2.15999999	0.23480940
2.19999999	0.10834070
2.23999999	0.00000000
2.27999999	-0.10834070
2.31999999	-0.21674250
2.35999999	-0.28901030
2.39999999	-0.37934510
2.43999999	-0.45161290
2.47999998	-0.52388070
2.51999998	-0.59608750
2.55999998	-0.65028840
2.59999998	-0.72255620
2.63999998	-0.79482410
2.67999998	-0.86709190
2.71999998	-0.93935970
2.75999998	-1.01162800
2.79999998	-1.06582800
2.83999998	-1.12002900
2.87999998	-1.17416900
2.91999998	-1.22837000
2.95999998	-1.24643700
2.99999998	-1.26450400
3.03999998	-1.26450400
3.07999998	-1.26450400
3.11999998	-1.22837000
3.15999998	-1.17416900
3.19999998	-1.12002900
3.23999998	-1.02969500
3.27999998	-0.93935970
3.31999998	-0.83095790
3.35999998	-0.72255620
3.39999998	-0.59608750
3.43999998	-0.46967990
3.47999998	-0.34321110
3.51999998	-0.21674250
3.55999998	-0.09027375
3.59999998	0.01800592
3.63999998	0.14447460
3.67999998	0.25287640
3.71999998	0.34321110
3.75999998	0.43354590
3.79999998	0.52388070
3.83999998	0.59608750
3.87999998	0.68642230
3.91999998	0.75869010
