Time	Channel A
(us)	(mV)

0.00000000	-58.54976000
0.04000000	-40.57436000
0.08000000	-18.11273000
0.12000000	-0.15259250
0.16000000	22.29377000
0.20000000	44.75539000
0.24000000	62.73079000
0.28000000	80.70620000
0.32000000	103.15250000
0.36000000	121.12800000
0.40000000	139.10340000
0.44000000	157.06350000
0.48000000	175.03890000
0.52000000	188.51280000
0.56000000	201.98670000
0.60000000	210.97440000
0.64000000	224.44840000
0.68000000	233.43610000
0.72000000	237.92230000
0.76000000	242.42380000
0.80000000	242.42380000
0.83999999	242.42380000
0.87999999	237.92230000
0.91999999	228.93460000
0.95999999	224.44840000
0.99999999	215.46070000
1.03999999	201.98670000
1.07999999	188.51280000
1.11999999	170.53740000
1.15999999	152.57730000
1.19999999	134.60190000
1.23999999	116.64170000
1.27999999	89.67863000
1.31999999	71.71850000
1.35999999	53.74309000
1.39999999	31.28147000
1.43999999	13.32133000
1.47999999	-9.12503300
1.51999999	-31.58666000
1.55999999	-54.04828000
1.59999999	-72.02368000
1.63999999	-89.98383000
1.67999999	-107.95920000
1.71999999	-125.91940000
1.75999999	-143.89480000
1.79999999	-152.88250000
1.83999999	-170.84260000
1.87999999	-184.33180000
1.91999999	-197.80570000
1.95999999	-206.77810000
1.99999999	-215.76590000
2.03999999	-220.26730000
2.07999999	-224.75350000
2.11999999	-229.23980000
2.15999999	-229.23980000
2.19999999	-229.23980000
2.23999999	-224.75350000
2.27999999	-215.76590000
2.31999999	-206.77810000
2.35999999	-197.80570000
2.39999999	-184.33180000
2.43999999	-170.84260000
2.47999998	-152.88250000
2.51999998	-139.40860000
2.55999998	-116.94690000
2.59999998	-98.97152000
2.63999998	-76.50990000
2.67999998	-58.54976000
2.71999998	-36.08813000
2.75999998	-18.11273000
2.79999998	4.33362800
2.83999998	26.79525000
2.87999998	44.75539000
2.91999998	67.21701000
2.95999998	85.19241000
2.99999998	103.15250000
3.03999998	121.12800000
3.07999998	139.10340000
3.11999998	152.57730000
3.15999998	166.05120000
3.19999998	179.52510000
3.23999998	192.99900000
3.27999998	201.98670000
3.31999998	210.97440000
3.35999998	215.46070000
3.39999998	219.96210000
3.43999998	224.44840000
3.47999998	224.44840000
3.51999998	224.44840000
3.55999998	224.44840000
3.59999998	219.96210000
3.63999998	210.97440000
3.67999998	201.98670000
3.71999998	192.99900000
3.75999998	179.52510000
3.79999998	161.56500000
3.83999998	148.07580000
3.87999998	130.11560000
3.91999998	112.14030000
3.95999998	89.67863000
3.99999998	71.71850000
4.03999998	53.74309000
4.07999998	31.28147000
4.11999997	13.32133000
4.15999997	-9.12503300
4.19999997	-27.10044000
4.23999997	-49.56206000
4.27999997	-72.02368000
4.31999997	-89.98383000
4.35999997	-107.95920000
4.39999997	-121.43310000
4.43999997	-139.40860000
4.47999997	-152.88250000
4.51999997	-166.35640000
4.55999997	-179.83030000
4.59999997	-184.33180000
4.63999997	-197.80570000
4.67999997	-202.29190000
4.71999997	-211.27960000
4.75999997	-215.76590000
4.79999997	-215.76590000
4.83999997	-215.76590000
4.87999997	-215.76590000
4.91999997	-206.77810000
4.95999997	-202.29190000
4.99999997	-197.80570000
5.03999997	-184.33180000
5.07999997	-175.34410000
5.11999997	-161.87020000
5.15999997	-148.38100000
5.19999997	-130.42080000
5.23999997	-112.44540000
5.27999997	-94.48530000
5.31999997	-76.50990000
5.35999997	-54.04828000
5.39999997	-36.08813000
5.43999997	-18.11273000
5.47999997	4.33362800
5.51999997	22.29377000
5.55999997	44.75539000
5.59999997	62.73079000
5.63999997	80.70620000
5.67999997	98.66634000
5.71999997	116.64170000
5.75999996	134.60190000
5.79999996	152.57730000
5.83999996	175.03890000
5.87999996	206.47300000
5.91999996	215.46070000
5.95999996	201.98670000
5.99999996	197.50050000
6.03999996	206.47300000
6.07999996	197.50050000
6.11999996	175.03890000
6.15999996	161.56500000
6.19999996	175.03890000
6.23999996	188.51280000
6.27999996	197.50050000
6.31999996	192.99900000
6.35999996	192.99900000
6.39999996	192.99900000
6.43999996	188.51280000
6.47999996	175.03890000
6.51999996	143.58960000
6.55999996	125.61420000
6.59999996	112.14030000
6.63999996	98.66634000
6.67999996	80.70620000
6.71999996	53.74309000
6.75999996	35.78295000
6.79999996	13.32133000
6.83999996	-0.15259250
6.87999996	-22.59896000
6.91999996	-45.06058000
6.95999996	-67.52220000
6.99999996	-89.98383000
7.03999996	-103.45770000
7.07999996	-125.91940000
7.11999996	-148.38100000
7.15999996	-161.87020000
7.19999996	-175.34410000
7.23999996	-184.33180000
7.27999996	-184.33180000
7.31999996	-193.30420000
7.35999996	-197.80570000
7.39999996	-197.80570000
7.43999995	-193.30420000
7.47999995	-193.30420000
7.51999995	-197.80570000
7.55999995	-197.80570000
7.59999995	-193.30420000
7.63999995	-188.81800000
7.67999995	-184.33180000
7.71999995	-175.34410000
7.75999995	-161.87020000
7.79999995	-148.38100000
7.83999995	-134.90710000
7.87999995	-121.43310000
7.91999995	-107.95920000
7.95999995	-89.98383000
7.99999995	-76.50990000
8.03999995	-58.54976000
8.07999995	-40.57436000
8.11999995	-22.59896000
8.15999995	-4.63881300
8.19999995	17.80755000
8.23999995	35.78295000
8.27999995	58.24457000
8.31999995	80.70620000
8.35999995	98.66634000
8.39999995	116.64170000
8.43999995	134.60190000
8.47999995	148.07580000
8.51999995	161.56500000
8.55999995	170.53740000
8.59999995	179.52510000
8.63999995	188.51280000
8.67999995	197.50050000
8.71999995	197.50050000
8.75999995	201.98670000
8.79999995	201.98670000
8.83999995	206.47300000
8.87999995	201.98670000
8.91999995	197.50050000
8.95999995	192.99900000
8.99999995	184.02660000
9.03999995	179.52510000
9.07999994	166.05120000
9.11999994	152.57730000
9.15999994	139.10340000
9.19999994	125.61420000
9.23999994	112.14030000
9.27999994	98.66634000
9.31999994	80.70620000
9.35999994	67.21701000
9.39999994	49.25687000
9.43999994	31.28147000
9.47999994	8.81984900
9.51999994	-9.12503300
9.55999994	-27.10044000
9.59999994	-45.06058000
9.63999994	-63.03598000
9.67999994	-81.01138000
9.71999994	-98.97152000
9.75999994	-112.44540000
9.79999994	-130.42080000
9.83999994	-143.89480000
9.87999994	-152.88250000
9.91999994	-166.35640000
9.95999994	-175.34410000
9.99999994	-179.83030000
10.03999994	-188.81800000
10.07999994	-197.80570000
10.11999994	-197.80570000
10.15999994	-197.80570000
10.19999994	-197.80570000
10.23999994	-193.30420000
10.27999994	-188.81800000
10.31999994	-179.83030000
10.35999994	-170.84260000
10.39999994	-161.87020000
10.43999994	-152.88250000
10.47999994	-139.40860000
10.51999994	-125.91940000
10.55999994	-112.44540000
10.59999994	-98.97152000
10.63999994	-81.01138000
10.67999994	-67.52220000
10.71999993	-49.56206000
10.75999993	-31.58666000
10.79999993	-13.62651000
10.83999993	4.33362800
10.87999993	22.29377000
10.91999993	35.78295000
10.95999993	58.24457000
10.99999993	76.20471000
11.03999993	89.67863000
11.07999993	107.65400000
11.11999993	121.12800000
11.15999993	130.11560000
11.19999993	143.58960000
11.23999993	161.56500000
11.27999993	170.53740000
11.31999993	179.52510000
11.35999993	188.51280000
11.39999993	188.51280000
11.43999993	197.50050000
11.47999993	197.50050000
11.51999993	197.50050000
11.55999993	192.99900000
11.59999993	188.51280000
11.63999993	184.02660000
11.67999993	175.03890000
11.71999993	170.53740000
11.75999993	157.06350000
11.79999993	143.58960000
11.83999993	134.60190000
11.87999993	121.12800000
11.91999993	107.65400000
11.95999993	89.67863000
11.99999993	71.71850000
12.03999993	58.24457000
12.07999993	40.26917000
12.11999993	22.29377000
12.15999993	4.33362800
12.19999993	-9.12503300
12.23999993	-27.10044000
12.27999993	-45.06058000
12.31999993	-63.03598000
12.35999992	-76.50990000
12.39999992	-89.98383000
12.43999992	-107.95920000
12.47999992	-121.43310000
12.51999992	-134.90710000
12.55999992	-143.89480000
12.59999992	-157.36870000
12.63999992	-166.35640000
12.67999992	-170.84260000
12.71999992	-179.83030000
12.75999992	-179.83030000
12.79999992	-184.33180000
12.83999992	-188.81800000
12.87999992	-184.33180000
12.91999992	-179.83030000
12.95999992	-179.83030000
12.99999992	-175.34410000
13.03999992	-166.35640000
13.07999992	-152.88250000
13.11999992	-143.89480000
13.15999992	-134.90710000
13.19999992	-121.43310000
13.23999992	-107.95920000
13.27999992	-89.98383000
13.31999992	-76.50990000
13.35999992	-58.54976000
13.39999992	-45.06058000
13.43999992	-27.10044000
13.47999992	-9.12503300
13.51999992	8.81984900
13.55999992	26.79525000
13.59999992	40.26917000
13.63999992	58.24457000
13.67999992	71.71850000
13.71999992	89.67863000
13.75999992	103.15250000
13.79999992	116.64170000
13.83999992	130.11560000
13.87999992	143.58960000
13.91999992	152.57730000
13.95999992	161.56500000
13.99999991	170.53740000
14.03999991	175.03890000
14.07999991	179.52510000
14.11999991	184.02660000
14.15999991	184.02660000
14.19999991	184.02660000
14.23999991	184.02660000
14.27999991	179.52510000
14.31999991	175.03890000
14.35999991	170.53740000
14.39999991	161.56500000
14.43999991	152.57730000
14.47999991	139.10340000
14.51999991	125.61420000
14.55999991	116.64170000
14.59999991	103.15250000
14.63999991	85.19241000
14.67999991	71.71850000
14.71999991	53.74309000
14.75999991	35.78295000
14.79999991	17.80755000
14.83999991	4.33362800
14.87999991	-13.62651000
14.91999991	-31.58666000
14.95999991	-45.06058000
14.99999991	-58.54976000
15.03999991	-76.50990000
15.07999991	-89.98383000
15.11999991	-107.95920000
15.15999991	-116.94690000
15.19999991	-130.42080000
15.23999991	-139.40860000
15.27999991	-148.38100000
15.31999991	-157.36870000
15.35999991	-166.35640000
15.39999991	-166.35640000
15.43999991	-175.34410000
15.47999991	-175.34410000
15.51999991	-179.83030000
15.55999991	-175.34410000
15.59999991	-170.84260000
15.63999990	-170.84260000
15.67999990	-161.87020000
15.71999990	-152.88250000
15.75999990	-148.38100000
15.79999990	-134.90710000
15.83999990	-125.91940000
15.87999990	-112.44540000
15.91999990	-98.97152000
15.95999990	-85.49760000
15.99999990	-72.02368000
16.03999990	-58.54976000
16.07999990	-36.08813000
16.11999990	-27.10044000
16.15999990	-13.62651000
16.19999990	13.32133000
16.23999990	31.28147000
16.27999990	40.26917000
16.31999990	53.74309000
16.35999990	71.71850000
16.39999990	89.67863000
16.43999990	103.15250000
16.47999990	112.14030000
16.51999990	125.61420000
16.55999990	139.10340000
16.59999990	143.58960000
16.63999990	157.06350000
16.67999990	161.56500000
16.71999990	166.05120000
16.75999990	170.53740000
16.79999990	175.03890000
16.83999990	175.03890000
16.87999990	179.52510000
16.91999990	175.03890000
16.95999990	170.53740000
16.99999990	166.05120000
17.03999990	157.06350000
17.07999990	152.57730000
17.11999990	143.58960000
17.15999990	134.60190000
17.19999990	121.12800000
17.23999990	107.65400000
17.27999989	94.18011000
17.31999989	80.70620000
17.35999989	67.21701000
17.39999989	53.74309000
17.43999989	35.78295000
17.47999989	17.80755000
17.51999989	4.33362800
17.55999989	-13.62651000
17.59999989	-31.58666000
17.63999989	-45.06058000
17.67999989	-58.54976000
17.71999989	-76.50990000
17.75999989	-89.98383000
17.79999989	-103.45770000
17.83999989	-112.44540000
17.87999989	-125.91940000
17.91999989	-134.90710000
17.95999989	-143.89480000
17.99999989	-152.88250000
18.03999989	-157.36870000
18.07999989	-161.87020000
18.11999989	-166.35640000
18.15999989	-166.35640000
18.19999989	-166.35640000
18.23999989	-166.35640000
18.27999989	-161.87020000
18.31999989	-161.87020000
18.35999989	-152.88250000
18.39999989	-148.38100000
18.43999989	-139.40860000
18.47999989	-130.42080000
18.51999989	-116.94690000
18.55999989	-107.95920000
18.59999989	-94.48530000
18.63999989	-81.01138000
18.67999989	-67.52220000
18.71999989	-54.04828000
18.75999989	-36.08813000
18.79999989	-22.59896000
18.83999989	-4.63881300
18.87999989	8.81984900
18.91999989	26.79525000
18.95999988	40.26917000
18.99999988	53.74309000
19.03999988	71.71850000
19.07999988	85.19241000
19.11999988	98.66634000
19.15999988	107.65400000
19.19999988	121.12800000
19.23999988	130.11560000
19.27999988	143.58960000
19.31999988	148.07580000
19.35999988	157.06350000
19.39999988	161.56500000
19.43999988	166.05120000
19.47999988	166.05120000
19.51999988	166.05120000
19.55999988	166.05120000
19.59999988	166.05120000
19.63999988	161.56500000
19.67999988	157.06350000
19.71999988	148.07580000
19.75999988	143.58960000
19.79999988	134.60190000
19.83999988	125.61420000
19.87999988	116.64170000
19.91999988	103.15250000
19.95999988	89.67863000
19.99999988	76.20471000
20.03999988	62.73079000
20.07999988	49.25687000
20.11999988	31.28147000
20.15999988	17.80755000
20.19999988	-0.15259250
20.23999988	-13.62651000
20.27999988	-27.10044000
20.31999988	-45.06058000
20.35999988	-58.54976000
20.39999988	-72.02368000
20.43999988	-85.49760000
20.47999988	-98.97152000
20.51999988	-107.95920000
20.55999988	-121.43310000
20.59999987	-130.42080000
20.63999987	-139.40860000
20.67999987	-143.89480000
20.71999987	-148.38100000
20.75999987	-152.88250000
20.79999987	-157.36870000
20.83999987	-161.87020000
20.87999987	-161.87020000
20.91999987	-157.36870000
20.95999987	-152.88250000
20.99999987	-152.88250000
